,rouge1,rouge2,rougeL,rougeLsum,bertscore_precision,bertscore_recall,bertscore_f1,bleurt
faithful_summary-3.json,0.22218536465663924,0.09269495261241849,0.17049432756710486,0.17049432756710486,0.5668284992185922,0.6422844983064211,0.5876610064735779,0.43348049604548855
faithful_summary-1.json,0.21118171182037715,0.08733579102212755,0.16186959329194672,0.16186959329194672,0.5525444924258269,0.6286698415875435,0.5749425963713573,0.4180518417404248
faithful_summary-2.json,0.21529785141933755,0.07747092598214823,0.16402485545445442,0.16402485545445442,0.5562198765002764,0.6308649992713562,0.5757021860434459,0.43192226752065693
faithful_summary-4.json,0.2196112309430321,0.08745159540687991,0.1676492016139935,0.1676492016139935,0.5769372886190047,0.625117520070993,0.5866628109262539,0.4228655108465598
faithful_summary-0.json,0.2273311397863114,0.0838823195780731,0.17481983261146972,0.17481983261146972,0.5982770686862112,0.6234869310682304,0.5968694918685489,0.41029798910307247
